Date,Adress,Size,Rooms,Broker,Rent,Price,Datetime,PricePerKvm,NearbyPOIs,Latitude,Longitude
2022035,Hökens gata 1,49,2,Unknown,909,5145000,2022-03-05,105000,1500,59.3180860057027,18.0718231201172
2022115,Strålgatan 21,49,2,Unknown,3357,5200000,2022-11-05,106122,146,59.3236915509461,18.0052185058594
20221115,Heleneborgsgatan 21C,49,2,Unknown,2336,5200000,2022-11-15,106122,437,59.3184363793632,18.0347442626953
20210818,Birger jarlsgatan 125,49,2,Ronni Mleczkovicz,2074,5220000,2021-08-18,106531,956,59.3506553107631,18.0574035644531
20220525,Skogsvägen 1,49,3,Unknown,3039,5250000,2022-05-25,107143,83,59.2816274234877,18.0855560302734
20221118,Roslagsgatan 9,49,2,Ronni Mleczkovicz,1984,5295000,2022-11-18,108061,1300,59.3457544008388,18.0601501464844
20220915,Rindögatan 24,49,2,Unknown,3167,5300000,2022-09-15,108163,238,59.3461044892928,18.0972290039063
20221228,Krukmakargatan 61,49,2,Unknown,2975,5400000,2022-12-28,110204,576,59.3156332889651,18.0450439453125
20210729,Valhallavägen 38 A,49,2,Unknown,2739,5400000,2021-07-29,110204,1200,59.3478548774249,18.0635833740234
20210824,Grevgatan 67,49,2,Johanna Nydén,1600,5400000,2021-08-24,110204,688,59.3387518737797,18.0876159667969
20221020,Valhallavägen 152D,49,2,Karin Sahlin,1914,5450000,2022-10-20,111224,393,59.3394521914579,18.0931091308594
20210923,Hantverkargatan 76B,49,2,Unknown,1198,5450000,2021-09-23,111224,608,59.3310474263029,18.0319976806641
20220825,Vikingagatan 27,49,2,Unknown,2183,5470000,2022-08-25,111633,532,59.3433036805996,18.0333709716797
20221213,Sibyllegatan 42,49,2,Maryam Akhondipour,3245,5550000,2022-12-13,113265,939,59.3401524946973,18.08349609375
20210819,Artillerigatan 50,49,2,Unknown,1654,5550000,2021-08-19,113265,961,59.3373511951061,18.08349609375
20220914,Hornsgatan 29F,49,2,Unknown,2213,5700000,2022-09-14,116327,1500,59.3184363793632,18.0642700195313
20220513,Sigtunagatan 1,49,2,Roger Thalén,987,5700000,2022-05-13,116327,822,59.3408527834981,18.0416107177734
20220119,Skaraborgsgatan 6a,49,2,Unknown,3324,5710000,2022-01-19,116531,1500,59.317735628431,18.0690765380859
20220131,Bondegatan 5A,49,2,Unknown,3395,5950000,2022-01-31,121429,960,59.3124795359989,18.0766296386719
2022085,Sibyllegatan 11A,49,2,Erik Bysell,2771,5950000,2022-08-05,121429,1300,59.3348998684472,18.0780029296875
20211126,Pipersgatan 9,49,2,Emil Hoffman,2312,5950000,2021-11-26,121429,1200,59.329996684449,18.0450439453125
2021106,Frejgatan 12A,49,2,Emil Hoffman,1471,5950000,2021-10-06,121429,1200,59.3482049442239,18.0594635009766
2022044,Katarina Bangata 56,49,3,Unknown,2667,6000000,2022-04-04,122449,816,59.3107273246143,18.0821228027344
2022053,Svartensgatan 12B,49,2,Unknown,1907,6150000,2022-05-03,125510,1400,59.3170348630541,18.0738830566406
20211214,Scheelegatan 3 A,49,2,Filip Ullhag,1512,6210000,2021-12-14,126735,1000,59.3296464299437,18.0429840087891
20220425,Kommendörsgatan 40a,49,2,Veronica Andersson,2185,6275000,2022-04-25,128061,827,59.3370010164131,18.0862426757813
20220214,Fleminggatan 97 A,49,2,Lena Svartström,1562,6425000,2022-02-14,131122,513,59.3345496644847,18.0292510986328
20220211,Surbrunnsgatan 43A,49,2,Magnus Cederbom,2656,6600000,2022-02-11,134694,1300,59.3450542131029,18.0560302734375
20220119,Valhallavägen 116A,49,2,Viktor Moberg,2252,6700000,2022-01-19,136735,899,59.3422533177847,18.0821228027344
20220331,Jungfrugatan 33,49,2,Unknown,2255,6850000,2022-03-31,139796,919,59.3398023448825,18.0841827392578
20220926,Mariehällsvägen 18,49.4,2,Unknown,3271,2925000,2022-09-26,59211,111,59.360105068133,17.9578399658203
20220920,Stenkvistavägen 12,49.5,2,Unknown,3152,2620000,2022-09-20,52929,22,59.265489046536,18.0402374267578
2022061,Årstavägen 83,49.5,2,Marie Bertilsson,3553,2635000,2022-06-01,53232,138,59.2981087370418,18.0464172363281
20220819,Tallbacksvägen 24,49.5,2,Jenny Nordstrand Maelum,3193,2750000,2022-08-19,55556,88,59.3436537943191,17.9633331298828
2022081,Mosstenabacken 5,49.5,2,Unknown,3257,2800000,2022-08-01,56566,24,59.2714541202429,18.0471038818359
2022023,Mosstenabacken 3,49.5,2,Unknown,3193,3000000,2022-02-03,60606,24,59.2711032624704,18.0477905273438
20220518,Majrovägen 21,49.5,2,Unknown,4026,3125000,2022-05-18,63131,22,59.2612777773063,18.0800628662109
20221115,Nina Einhorns Gata 7,49.5,2,Joe Maatouk,2417,4800000,2022-11-15,96970,525,59.3475048070169,18.0347442626953
20211110,Runda Vägen 17,49.9,2,Alexandra Tyledal,4369,2975000,2021-11-10,59619,45,59.3317479028207,17.9798126220703
20220127,Stavangergatan 36 A,50,2,Unknown,3535,1500000,2022-01-27,30000,61,59.413604021228,17.9269409179688
20221011,Pilotgatan 16,50,1,Per Knaust,3374,1790000,2022-10-11,35800,15,59.265489046536,18.1343078613281
20220112,Glädjevägen 6B (Vån 1),50,2,Josef Gubrail,3540,1820000,2022-01-12,36400,7,59.3817945565234,17.8047180175781
20210914,Jellingegränd 7 BV,50,2,Unknown,4158,1950000,2021-09-14,39000,82,59.3954308404656,17.9475402832031
20220330,Glädjevägen 2A (Vån 1),50,2,Josef Gubrail,3540,2000000,2022-03-30,40000,7,59.3821442733523,17.8033447265625
20220825,Lövkojsgränd 21,50,2,Jimmy Solkarin,2791,2000000,2022-08-25,40000,6,59.3807453843959,17.8157043457031
20211215,Pilotgatan 5B,50,2,Unknown,3622,2250000,2021-12-15,45000,15,59.26478720448,18.1329345703125
20221019,Fredrika Bremers Gata 34,50,2,Unknown,3926,2300000,2022-10-19,46000,39,59.2861868832002,17.9729461669922
20220330,Sätragårdsvägen 4A,50,2,Unknown,3394,2300000,2022-03-30,46000,17,59.2882910432563,17.9125213623047
20211125,Harpsundsvägen 85,50,2,Unknown,2768,2350000,2021-11-25,47000,21,59.2623306434156,18.0443572998047
20220817,Siljansvägen 39,50,2,Unknown,3530,2500000,2022-08-17,50000,102,59.2970569767589,18.0464172363281
20221223,Emågatan 12,50,2,Unknown,3690,2570000,2022-12-23,51400,27,59.2784705167048,18.1308746337891
2022113,Rämensvägen 20,50,2,Unknown,3914,2595000,2022-11-03,51900,81,59.2960051839625,18.0471038818359
20210820,Sågverksgatan 96,50,2,Unknown,3492,2600000,2021-08-20,52000,37,59.2802243899442,18.0450439453125
2022048,Funäsgatan 6 (Vån 3),50,2,Josef Gubrail,2595,2700000,2022-04-08,54000,39,59.3531055004649,17.8864288330078
20220826,Tombolavägen 11 2tr,50,2,Unknown,3045,2750000,2022-08-26,55000,109,59.2960051839625,18.0079650878906
20211126,Nybodaringen 45,50,2,Alexander Shahin,4243,2775000,2021-11-26,55500,192,59.3040680978642,18.0216979980469
20220527,Klintbacken 8 ACCEPTERAT PRIS,50,2,Lovisa Ek,2703,2795000,2022-05-27,55900,105,59.360105068133,17.9550933837891
20220923,Filvägen 5,50,2,Fadi Shamoun,3094,2800000,2022-09-23,56000,91,59.2946027429894,17.99560546875
2022089,Elkabelgatan 5 (Accepterat pris),50,2,Unknown,3046,2800000,2022-08-09,56000,37,59.2805751537507,18.0031585693359
2022105,Gamla Södertäljevägen 6,50,2,Felicia Tengmo,2758,2800000,2022-10-05,56000,27,59.2830303992122,17.9564666748047
2021119,Gamla Södertäljevägen 6 - Accepterat pris,50,2,Daniel Sjödin,2758,2800000,2021-11-09,56000,27,59.2830303992122,17.9564666748047
20221013,Porfyrvägen 30,50,2,Halepce Tosun,3635,2810000,2022-10-13,56200,88,59.3363006481976,17.9887390136719
20221126,Rämensvägen 24,50,2,Unknown,3728,2840000,2022-11-26,56800,86,59.296355785174,18.0464172363281
2023014,Armborstvägen 22,50,2,Unknown,3665,2845000,2023-01-04,56900,36,59.2809259139434,18.006591796875
20220629,Ystadsvägen 121,50,2,Emily Olsson,3429,2850000,2022-06-29,57000,74,59.2879403589468,18.1178283691406
2022083,Lotterivägen 35,50,2,Unknown,2996,2860000,2022-08-03,57200,60,59.2974075671325,17.9804992675781
20220817,Elkabelgatan 5,50,2,Unknown,3046,2975000,2022-08-17,59500,37,59.2805751537507,18.0031585693359
20220611,Ystadsvägen 67,50,2,Unknown,2908,3000000,2022-06-11,60000,94,59.2903950732364,18.1109619140625
2022041,Filvägen 11,50,2,Unknown,3094,3030000,2022-04-01,60600,90,59.2946027429894,17.9949188232422
20220423,Brevvägen 1,50,2,Unknown,3046,3050000,2022-04-23,61000,29,59.27320835489,18.0663299560547
20221129,Klädesvägen 28,50,2,Emma Andersson Hejll,2833,3050000,2022-11-29,61000,48,59.338401709526,17.9427337646484
20220926,Kinnekullevägen 33,50,2,Unknown,4066,3100000,2022-09-26,62000,54,59.3352500687998,17.9825592041016
20220722,Kinnekullevägen 35,50,2,Malou Maxe,3531,3150000,2022-07-22,63000,57,59.3356002655423,17.9825592041016
20220816,Filvägen 9,50,2,Linnéa Tornebjer,3131,3150000,2022-08-16,63000,90,59.2946027429894,17.9949188232422
20220522,Klädesvägen 38 ACCEPTERAT PRIS 3 150 000 KR,50,2,Alexandra Tyledal,2833,3150000,2022-05-22,63000,50,59.338401709526,17.9447937011719
20221028,Björnståhlsgatan 14,50,3,Unknown,3434,3160000,2022-10-28,63200,326,59.2974075671325,18.094482421875
20210923,Lotterivägen 13,50,2,William Kajo,2664,3180000,2021-09-23,63600,59,59.2974075671325,17.9818725585938
20221028,Årstavägen 4,50,2,Unknown,3032,3220000,2022-10-28,64400,103,59.2935508743254,18.0594635009766
2022093,Konstgjutarvägen 12,50,2,Unknown,3117,3250000,2022-09-03,65000,294,59.2949533586518,18.0780029296875
20211210,Arvodesvägen 4,50,2,Unknown,3441,3300000,2021-12-10,66000,56,59.299861598596,17.9825592041016
20210910,Arkitektvägen 75,50,2,Robin Rydén,3322,3300000,2021-09-10,66000,36,59.3317479028207,17.9502868652344
20220927,Tellusborgsvägen 50,50,2,Unknown,2820,3300000,2022-09-27,66000,106,59.3023154530506,18.0052185058594
20211014,Lotterivägen 33,50,2,Unknown,3065,3350000,2021-10-14,67000,60,59.2974075671325,17.9804992675781
2022042,Byggmästarvägen 35,50,2,Joel Beck-Friis,2808,3350000,2022-04-02,67000,37,59.3317479028207,17.9530334472656
2023014,Kransbindarvägen 12,50,2,Valencia Can,2781,3350000,2023-01-04,67000,94,59.3019649132512,18.0024719238281
2022019,Annedalsvägen 25,50,2,Arman Davarzan,2958,3355000,2022-01-09,67100,75,59.3643041159322,17.9509735107422
2022062,Hasselquistvägen 7,50,2,Unknown,2994,3400000,2022-06-02,68000,222,59.2977581538934,18.0999755859375
2022119,Runda vägen 22A,50,2,Unknown,2472,3400000,2022-11-09,68000,45,59.3306971826286,17.9804992675781
20220623,Kratsbodavägen 50 A,50,2,Mathias Odehag,3075,3500000,2022-06-23,70000,105,59.3611548787929,17.9550933837891
20220919,Gullmarsvägen 8,50,2,Lizette Lundh,2540,3500000,2022-09-19,70000,497,59.2984593165776,18.0773162841797
20220521,Klubbacken 59,50,2,Rebecca Steene,3319,3600000,2022-05-21,72000,21,59.3058206523744,17.9647064208984
20221014,Runda Vägen 32,50,2,Unknown,2472,3600000,2022-10-14,72000,45,59.3296464299437,17.9798126220703
20220224,Vänersborgsvägen 15,50,2,Javiera Robertsson,2948,3650000,2022-02-24,73000,122,59.2928496104852,18.10546875
2022047,Sparfvenfeltsgatan 5,50,3,Unknown,3220,3750000,2022-04-07,75000,395,59.2981087370418,18.0924224853516
2022047,Torsgatan 71,50,2,Jonas Tillman,2662,3750000,2022-04-07,75000,537,59.344704113821,18.0340576171875
20221216,Sandhamnsgatan 49,50,2,Unknown,2565,3750000,2022-12-16,75000,119,59.3426034423325,18.1109619140625
20220413,Lidköpingsvägen 43,50,2,Unknown,3719,3760000,2022-04-13,75200,134,59.2924989731457,18.0999755859375
20220420,Enskedevägen 172,50,2,Unknown,3193,3800000,2022-04-20,76000,26,59.27320835489,18.0683898925781
2022055,Midsommarvägen 46,50,2,Jonas Lindström,3774,3850000,2022-05-05,77000,112,59.3005627179305,18.0079650878906
20220818,Hägerstensvägen 163,50,2,Felicia Ahlquist,3273,3865000,2022-08-18,77300,86,59.3047691305045,17.9949188232422
20221216,Bondegatan 80,50,2,Unknown,3323,3875000,2022-12-16,77500,547,59.3135308194908,18.0910491943359
2021085,Pingstvägen 24 - Uteplats,50,3,William Kajo,2958,3900000,2021-08-05,78000,98,59.3019649132512,17.9983520507813
20220722,Magnus Ladulåsgatan 49,50,2,Unknown,2375,3900000,2022-07-22,78000,955,59.3124795359989,18.0649566650391
20220520,Gamla Tyresövägen 351C,50,2,Stefan Bergner,2102,3900000,2022-05-20,78000,42,59.2809259139434,18.1075286865234
20220623,Essinge Brogata 23,50,2,Unknown,3374,3920000,2022-06-23,78400,141,59.3243921791053,18.0052185058594
20220824,Ola Hanssonsgatan 4,50,2,David Rågberg,3216,3920000,2022-08-24,78400,128,59.3345496644847,18.0010986328125
2022091,Virkesvägen 5F,50,2,Unknown,2666,4000000,2022-09-01,80000,392,59.3016143698395,18.0931091308594
2022024,Hasselquistvägen 9,50,2,Unknown,2573,4000000,2022-02-04,80000,201,59.2977581538934,18.1006622314453
20221117,Björngårdsgatan 11,50,1,Unknown,3175,4015000,2022-11-17,80300,1300,59.3163340832322,18.0656433105469
2022115,Kocksgatan 36,50,3,Unknown,2561,4100000,2022-11-05,82000,982,59.3142316570946,18.0807495117188
20220320,Runda Vägen 24a,50,2,Emma Bogren,2435,4200000,2022-03-20,84000,45,59.330346935344,17.9804992675781
2022085,Luxgatan 6,50,2,Unknown,2163,4350000,2022-08-05,87000,158,59.3250927928216,18.0086517333984
20221116,Roslagsgatan 45,50,2,Unknown,2711,4370000,2022-11-16,87400,1000,59.3496051753289,18.0567169189453
2022056,Styrbordsgatan 23 2tr,50,2,Unknown,3642,4400000,2022-05-06,88000,139,59.3040680978642,18.1034088134766
20221016,Vänskapsvägen 49,50,2,Madeleine Thorén,3546,4400000,2022-10-16,88000,76,59.3215895798087,17.9866790771484
2022088,Vävar Johans gata 28,50,2,Unknown,2920,4400000,2022-08-08,88000,114,59.3065216488942,18.1116485595703
20210923,Runda Vägen 30A,50,2,Unknown,2435,4400000,2021-09-23,88000,44,59.329996684449,17.9798126220703
20220412,Dianavägen 21,50,2,Unknown,1613,4400000,2022-04-12,88000,94,59.3566054647249,18.1006622314453
2022111,Jägmästargatan 4,50,2,Unknown,2657,4425000,2022-11-01,88500,143,59.3541555276338,18.0992889404297
2021099,Fatburs Kvarngata 26,50,2,Unknown,3225,4450000,2021-09-09,89000,919,59.3131803952717,18.0608367919922
20220218,Sickla kanalgata 7,50,2,Unknown,3569,4500000,2022-02-18,90000,127,59.3058206523744,18.1061553955078
20210924,Båtbyggargatan 21,50,2,Unknown,2704,4500000,2021-09-24,90000,109,59.3061711524403,18.1116485595703
20220915,Högbergsbacken 1,50,2,Unknown,2715,4550000,2022-09-15,91000,1100,59.3149324802526,18.0615234375
2022118,Medevigatan 8,50,2,Ronni Mleczkovicz,3065,4580000,2022-11-08,91600,1000,59.3391020344237,18.0457305908203
20221011,Maria Skolgata 77 B,50,2,Unknown,3057,4675000,2022-10-11,93500,885,59.3149324802526,18.0553436279297
20220518,Primusgatan 96,50,2,Unknown,2936,4700000,2022-05-18,94000,140,59.322290251298,18.0045318603516
20220222,Hövdingagatan 31,50,2,Unknown,2881,4860000,2022-02-22,97200,84,59.3068721417361,17.9894256591797
20221213,Brännerigatan 5,50,2,Unknown,2822,4875000,2022-12-13,97500,840,59.3107273246143,18.0807495117188
20210920,Sankt Göransgatan 83,50,2,Unknown,3192,4900000,2021-09-20,98000,489,59.3338492457294,18.0271911621094
2021106,Strömkarlsvägen 74,50,2,Håkan Jansson,3141,4900000,2021-10-06,98000,48,59.3212392386477,17.9750061035156
2022129,Sankt Göransgatan 85,50,2,Patrik Lundberg,3192,4950000,2022-12-09,99000,463,59.3338492457294,18.0265045166016
20220614,Armfeltsgatan 21,50,2,Unknown,2596,4950000,2022-06-14,99000,420,59.3440039044291,18.0903625488281
2021103,Siargatan 17,50,2,Unknown,2683,5000000,2021-10-03,100000,965,59.3117786622799,18.0690765380859
20220914,Kungsholmsgatan 42,50,2,Unknown,2155,5130000,2022-09-14,102600,888,59.3320981356643,18.0402374267578
2022114,Scheelegatan 6A,50,2,Unknown,2338,5200000,2022-11-04,104000,1100,59.329296171828,18.0443572998047
20220824,Baltzar von Platens gata 7C,50,2,Nina Larsson,1037,5200000,2022-08-24,104000,576,59.3296464299437,18.0313110351563
20210928,Sankt Eriksgatan 28A,50,2,Niklas Wellmér,1724,5210000,2021-09-28,104200,625,59.3327985905208,18.0326843261719
20220524,Klippgatan 21,50,2,Unknown,3468,5230000,2022-05-24,104600,700,59.3131803952717,18.0883026123047
20220331,Heleneborgsgatan 15a,50,2,Unknown,3035,5250000,2022-03-31,105000,458,59.3187867494125,18.0361175537109
20220929,Hälsingegatan 3A,50,2,Unknown,1630,5250000,2022-09-29,105000,891,59.3412029224841,18.0429840087891
20211026,Baltzar von platens gata 7C,50,2,Patrik Lundberg,1152,5250000,2021-10-26,105000,576,59.3296464299437,18.0313110351563
20220823,Birger Jarlsgatan 104M,50,2,Unknown,3612,5300000,2022-08-23,106000,1200,59.3478548774249,18.0622100830078
2022097,Anders Reimers Väg 11,50,2,Unknown,3540,5300000,2022-09-07,106000,357,59.3194874786778,18.0230712890625
2021105,Dalagatan 86A,50,2,Unknown,2886,5320000,2021-10-05,106400,810,59.3461044892928,18.0416107177734
20210929,Artillerigatan 72 B,50,2,Unknown,2912,5400000,2021-09-29,108000,570,59.3422533177847,18.0883026123047
20220923,Taxgatan 2,50,2,Sandra Hansson,3197,5500000,2022-09-23,110000,90,59.358005349389,18.0876159667969
20220216,Skeppargatan 73 5tr,50,2,Unknown,2681,5500000,2022-02-16,110000,534,59.3422533177847,18.0889892578125
2021114,Rådmansgatan 15,50,2,Gustav Enhörning,1439,5500000,2021-11-04,110000,1300,59.3429535632708,18.0670166015625
20220915,Vegagatan 15,50,2,Gustav Enhörning,1106,5500000,2022-09-15,110000,1200,59.3419031896274,18.0498504638672
2022079,Armfeltsgatan 25,50,2,Mourad Tajiou,2748,5600000,2022-07-09,112000,406,59.3440039044291,18.0910491943359
20220412,Fagningsgatan 8,50,2,Sandra Hansson,2959,5625000,2022-04-12,112500,281,59.3538055221862,18.0869293212891
20221012,Johannesgatan 8,50,2,Unknown,2462,5650000,2022-10-12,113000,1500,59.3377013701892,18.0663299560547
20220726,Birger Jarlsgatan 99B,50,2,Ronni Mleczkovicz,1390,5650000,2022-07-26,113000,1200,59.3475048070169,18.0601501464844
2021103,Folkungagatan 72 A,50,2,Unknown,2702,5660000,2021-10-03,113200,1000,59.3142316570946,18.0780029296875
2022025,Fleminggatan 56,50,2,Unknown,1812,5750000,2022-02-05,115000,515,59.3348998684472,18.0299377441406
20211124,Tulegatan 26,50,2,Unknown,2084,5810000,2021-11-24,116200,1300,59.3461044892928,18.0587768554688
2022115,Sankt Eriksgatan 80,50,2,Unknown,29,5895000,2022-11-05,117900,610,59.3401524946973,18.0374908447266
20220422,Högbergsgatan 81 A,50,2,Unknown,2997,5900000,2022-04-22,118000,1100,59.3152828864145,18.0635833740234
20220223,Hantverkargatan 46a,50,2,Jan Borild,2647,5900000,2022-02-23,118000,741,59.329996684449,18.0381774902344
2021119,Högalidsgatan 36A,50,2,Unknown,2887,6020000,2021-11-09,120400,500,59.3184363793632,18.0381774902344
20221124,Östermalmsgatan 75A,50,2,Linnéa Lindblad,2694,6025000,2022-11-24,120500,956,59.3408527834981,18.0828094482422
20220531,Polhemsgatan 6,50,2,Unknown,2149,6100000,2022-05-31,122000,668,59.3282453758185,18.0361175537109
20220610,Brahegatan 3B,50,2,Adam Behrer,2127,6250000,2022-06-10,125000,1400,59.3373511951061,18.0752563476563
20221024,Sturegatan 44 B,50,2,Unknown,1833,6300000,2022-10-24,126000,1200,59.3412029224841,18.0773162841797
20220131,Tavastgatan 12,50,2,Unknown,3022,6670000,2022-01-31,133400,1600,59.3198378378938,18.0628967285156
20220316,Timmermansgatan 38B,50,2,Unknown,2822,6700000,2022-03-16,134000,1100,59.3152828864145,18.0608367919922
20220410,Hälsingegatan 14B,50,2,Samir Badran,1572,6700000,2022-04-10,134000,784,59.3443540109297,18.0409240722656
20220914,Styrmansgatan 23A,50,2,Unknown,2724,6750000,2022-09-14,135000,933,59.3338492457294,18.0855560302734
20220523,Rörstrandsgatan 2A,50,2,Martin Sjöman,550,7000000,2022-05-23,140000,582,59.3398023448825,18.0361175537109
20221020,Riddargatan 45A,50,2,Farboud Nejad,1487,7200000,2022-10-20,144000,785,59.3327985905208,18.0883026123047
20220112,Riddargatan 25 A,50,2,Unknown,2272,8525000,2022-01-12,170500,1100,59.3331488125338,18.08349609375
20220224,Östermalmsgatan 68A,50,2,Staffan Hempel,2088,8575000,2022-02-24,171500,1000,59.3408527834981,18.0807495117188
20221117,Birger Jarlsgatan 93 B,50.3,2,Erik Frisk,2493,5225000,2022-11-17,103877,1300,59.3471547329996,18.0608367919922
20220816,Bergsunds Strand 31,50.3,2,Unknown,1890,5900000,2022-08-16,117296,366,59.3156332889651,18.0299377441406
2021105,Birger Jarlsgatan 93B,50.3,2,Ronni Mleczkovicz,2518,6250000,2021-10-05,124254,1300,59.3471547329996,18.0608367919922
2022038,Nockeby torg 17,50.4,2,Rebecca Bloss,3510,3750000,2022-03-08,74405,18,59.3296464299437,17.9283142089844
20221029,Hägerstensvägen 157,50.5,2,Unknown,3213,3475000,2022-10-29,68812,98,59.3051196414065,17.9969787597656
20221020,Sjöviksvägen 39,50.5,2,Kristoffer Pettersson,2679,3560000,2022-10-20,70495,186,59.3068721417361,18.0299377441406
20221026,Tegelviksgatan 30,50.5,2,Unknown,4088,3700000,2022-10-26,73267,306,59.3103768715025,18.0979156494141
2022121,Åsögatan 192,50.5,2,Unknown,2365,4200000,2022-12-01,83168,553,59.3145820704793,18.0910491943359
20221121,Harry Martinsons Gata 3,50.5,2,Julia Larsson,2210,4340000,2022-11-21,85941,142,59.3391020344237,18.0079650878906
20221122,Primusgatan 78,50.5,2,Unknown,3330,4525000,2022-11-22,89604,135,59.3226405816263,18.0031585693359
20220911,Lundagatan 40A,50.5,2,Unknown,2392,4645000,2022-09-11,91980,771,59.3184363793632,18.0457305908203
20210928,Torsgatan 9,50.5,2,Unknown,2482,5000000,2021-09-28,99010,1300,59.3356002655423,18.050537109375
2022035,Frejgatan 6A,50.5,2,Ronni Mleczkovicz,2670,6750000,2022-03-05,133663,1200,59.3485550074137,18.0608367919922
2022091,Helsingforsgatan 39,51,2,Unknown,3406,1625000,2022-09-01,31863,14,59.4125558334609,17.918701171875
20221116,Hjulstavägen 88,51,2,Unknown,3375,1680000,2022-11-16,32941,74,59.3922844925499,17.9310607910156
20220622,Kirunagatan 23 C,51,2,Unknown,4116,1750000,2022-06-22,34314,32,59.3650039067192,17.8623962402344
20211029,Stjärnsundsgatan 7,51,2,Unknown,2820,1785000,2021-10-29,35000,18,59.2619796916609,18.0038452148438
2022045,Helsingforsgatan 43,51,2,Unknown,3406,1795000,2022-04-05,35196,15,59.4125558334609,17.9180145263672
20220923,Helsingforsgatan 69,51,2,Unknown,3406,1900000,2022-09-23,37255,13,59.4129052329879,17.9159545898438
20220221,Kungssätravägen 56,51,2,Paulina Despotovic,2665,2000000,2022-02-21,39216,25,59.2861868832002,17.918701171875
20221019,Svartågatan 80,51,2,Unknown,3744,2320000,2022-10-19,45490,13,59.27320835489,18.1377410888672
20221026,Gunnarskogsgatan 10. 2 tr,51,2,Unknown,3206,2350000,2022-10-26,46078,42,59.2458320027075,18.0841827392578
2021104,Agatvägen 26,51,2,Fredrik Crona,4401,2400000,2021-10-04,47059,13,59.3611548787929,17.9029083251953
20211117,Johan Tillanders väg 39,51,2,Shervin Hashemi,2973,2460000,2021-11-17,48235,9,59.3426034423325,17.8740692138672
20221014,Sparbanksvägen 83 - Accepterat pris,51,2,Unknown,3580,2520000,2022-10-14,49412,65,59.2932002442117,17.9853057861328
20220225,Attundavägen 60,51,2,Anton Bjärkenrud,3560,2550000,2022-02-25,50000,20,59.3541555276338,17.9324340820313
20220317,Doktor Abrahams väg 49E,51,2,Unknown,3175,2550000,2022-03-17,50000,12,59.3583553115339,17.9166412353516
20220920,Tivolivägen 22,51,2,Arber Ismajli,3350,2570000,2022-09-20,50392,110,59.2949533586518,18.0072784423828
20220928,Cirkusvägen 2,51,2,Unknown,2579,2580000,2022-09-28,50588,101,59.2960051839625,18.0052185058594
20221129,Tivolivägen 6,51,2,Enkidu Afram,2890,2620000,2022-11-29,51373,103,59.2949533586518,18.0052185058594
20221222,Tombolavägen 4,51,2,Unknown,3139,2635000,2022-12-22,51667,109,59.296355785174,18.006591796875
20220610,Hökmossevägen 40,51,3,Unknown,3417,2650000,2022-06-10,51961,80,59.2910963876582,17.9921722412109
2022122,Rämensvägen 11,51,2,Unknown,3978,2700000,2022-12-02,52941,79,59.2960051839625,18.0491638183594
20220712,Hökmossevägen 68,51,2,Valencia Can,3494,2700000,2022-07-12,52941,75,59.2903950732364,17.9880523681641
20221123,Drottningholmsvägen 348,51,2,Linn Holmer,2969,2700000,2022-11-23,52941,51,59.3380515416625,17.9509735107422
2022122,Stramaljvägen 3,51,2,Anton Bjärkenrud,2969,2700000,2022-12-02,52941,52,59.3387518737797,17.9523468017578
20220711,Tombolavägen 12,51,2,Arber Ismajli,3139,2725000,2022-07-11,53431,108,59.2960051839625,18.0072784423828
20211210,Tombolavägen 14,51,2,Unknown,3237,2750000,2021-12-10,53922,109,59.2960051839625,18.0079650878906
20220811,Drottningholmsvägen 360,51,2,Linn Holmer,2969,2750000,2022-08-11,53922,48,59.338401709526,17.9489135742188
2022125,Dukvägen 43,51,2,Unknown,2969,2750000,2022-12-05,53922,48,59.3391020344237,17.9475402832031
20211013,Tivolivägen 4,51,2,Unknown,2889,2750000,2021-10-13,53922,103,59.2949533586518,18.0052185058594
2022113,Funäsgatan 8,51,2,Nikola Markulic,2637,2750000,2022-11-03,53922,39,59.3531055004649,17.8864288330078
2021115,Drottningholmsvägen 358,51,2,Jenny Nordstrand Maelum,2911,2770000,2021-11-05,54314,48,59.338401709526,17.9489135742188
20220619,Dukvägen 34,51,2,Unknown,2969,2790000,2022-06-19,54706,48,59.3391020344237,17.9482269287109
20220825,Spannvägen 21,51,2,Joel Beck-Friis,3240,2795000,2022-08-25,54804,35,59.3366508341103,17.9454803466797
20221031,Lotterivägen 21,51,2,Kenny Larsson,3056,2795000,2022-10-31,54804,62,59.2974075671325,17.9811859130859
20221218,Dukvägen 6,51,2,Lovisa Ek,2969,2795000,2022-12-18,54804,52,59.338401709526,17.95166015625
20221219,Sparbanksvägen 79,51,2,Kenny Larsson,3580,2800000,2022-12-19,54902,65,59.2935508743254,17.9853057861328
2022045,Galonvägen 21,51,2,Alexandra Tyledal,2985,2800000,2022-04-05,54902,51,59.3398023448825,17.9496002197266
20220623,Stramaljvägen 26,51,2,Noomi Unéus,2969,2800000,2022-06-23,54902,49,59.3394521914579,17.9496002197266
20221117,Borensvägen 60,51,2,Unknown,2779,2820000,2022-11-17,55294,118,59.2970569767589,18.0539703369141
20211117,Karusellvägen 45,51,2,Unknown,3236,2850000,2021-11-17,55882,105,59.296355785174,18.0059051513672
20220729,Galonvägen 1 - ACCEPTERAT PRIS!,51,2,Emma Bogren,2969,2850000,2022-07-29,55882,53,59.3394521914579,17.95166015625
